query	read_type	read_len	align_len	unalign_len	matches	mismatches	insertions	deletions	tot_errors
channel_387_read_65	65	8299	9337	42	6801	1230	268	1306	2804
channel_139_read_154	154	4309	3938	2	3335	453	521	150	1124
channel_258_read_13	13	7043	6506	31	4464	1594	985	448	3027
channel_129_read_91	91	2349	2133	100	1585	440	324	108	872
channel_270_read_143	143	2476	2462	65	2001	309	166	152	627
channel_373_read_90	90	4709	4937	214	3377	994	338	566	1898
channel_206_read_8	8	8041	8100	5	6483	1020	538	597	2155
channel_3_read_119	119	5568	5535	12	4538	641	389	356	1386
channel_354_read_232	232	3957	3856	36	3402	278	277	176	731
channel_315_read_22	22	2063	2755	2071	1733	299	31	723	1053
channel_311_read_19	19	2405	2472	68	1970	293	142	209	644
channel_374_read_124	124	3504	3472	154	2396	760	348	316	1424
channel_12_read_84	84	2459	2488	213	1843	430	186	215	831
channel_387_read_262	262	2389	2348	113	1881	309	199	158	666
channel_195_read_306	306	3741	3562	10	3107	316	318	139	773
channel_277_read_37	37	5051	4943	123	4225	477	349	241	1067
channel_480_read_217	217	5288	5268	87	3679	1113	496	476	2085
channel_458_read_25	25	8892	8381	344	5473	2269	1150	639	4058
channel_306_read_55	55	6398	6348	24	5431	574	393	343	1310
channel_317_read_167	167	1891	1978	3043	1210	555	126	213	894
channel_398_read_85	85	5097	5412	373	3510	1229	358	673	2260
channel_155_read_64	64	3249	3068	97	2691	246	312	131	689
channel_400_read_332	332	3569	3534	8	2916	376	277	242	895
channel_445_read_18	18	7428	7817	4	6085	1013	330	719	2062
channel_323_read_112	112	5036	5460	48	4242	596	198	622	1416
channel_400_read_336	336	4470	4256	56	3684	383	403	189	975
channel_415_read_62	62	4669	4390	28	3772	425	472	193	1090
channel_472_read_30	30	5332	5197	51	4350	574	408	273	1255
channel_338_read_180	180	7628	7191	9	6230	642	756	319	1717
channel_297_read_153	153	641	665	37	536	68	37	61	166
channel_472_read_157	157	3941	4162	23	3046	642	253	474	1369
channel_112_read_108	108	6710	6501	114	4702	1318	690	481	2489
channel_138_read_135	135	4633	4406	13	3631	562	440	213	1215
channel_419_read_157	157	1916	2156	29	1625	240	51	291	582
channel_377_read_15	15	7031	7015	5	5554	965	512	496	1973
channel_482_read_75	75	8282	7661	13	6279	1053	950	329	2332
channel_268_read_231	231	10433	10159	3	8516	1091	826	552	2469
channel_403_read_3	3	4513	4606	109	3515	692	306	399	1397
channel_394_read_162	162	1911	1943	1	1511	264	136	168	568
channel_382_read_66	66	1641	1546	61	1271	200	170	75	445
channel_354_read_153	153	8135	7858	21	6204	1187	744	467	2398
channel_70_read_8	8	4436	4462	61	3511	652	273	299	1224
channel_416_read_49	49	2336	2343	209	1770	381	185	192	758
channel_351_read_36	36	7888	7611	32	6324	883	681	404	1968
channel_92_read_97	97	2431	2421	40	1934	322	175	165	662
channel_476_read_84	84	7951	7982	41	6655	796	500	531	1827
channel_381_read_116	116	2078	1983	83	1756	155	167	72	394
channel_445_read_83	83	3083	3058	107	2428	430	225	200	855
channel_356_read_29	29	3064	2956	35	2363	402	299	191	892
channel_467_read_97	97	2360	2253	40	1919	235	206	99	540
channel_42_read_88	88	7348	7678	380	5041	1753	554	884	3191
channel_461_read_215	215	4577	4461	25	3705	501	371	255	1127
channel_402_read_65	65	4541	4727	28	3883	423	235	421	1079
channel_451_read_254	254	5282	5129	11	4406	461	415	262	1138
channel_451_read_257	257	2025	2016	33	1664	232	129	120	481
channel_18_read_205	205	2806	3007	121	2327	369	110	311	790
channel_156_read_183	183	5722	5487	6	4681	545	496	261	1302
channel_351_read_17	17	5803	5515	13	4532	730	541	253	1524
channel_434_read_37	37	4186	4062	17	3404	464	318	194	976
channel_370_read_177	177	5997	5747	27	5082	431	484	234	1149
channel_156_read_187	187	2775	2648	81	2059	436	280	153	869
channel_283_read_6	6	11943	12164	25	9365	1828	750	971	3549
channel_104_read_129	129	11140	10814	92	7259	2640	1241	915	4796
channel_473_read_208	208	3351	3396	23	2506	574	271	316	1161
channel_255_read_11	11	3029	3501	2490	2128	782	119	591	1492
channel_308_read_125	125	4966	5868	229	3857	904	205	1107	2216
channel_355_read_98	98	8087	8897	212	5527	2045	515	1325	3885
channel_154_read_126	126	2476	2321	35	2028	202	246	91	539
channel_434_read_100	100	1478	1439	18	1254	103	121	82	306
channel_311_read_174	174	9679	9290	2	7813	984	882	493	2359
channel_397_read_38	38	2592	2625	31	1896	523	173	206	902
channel_471_read_57	57	8053	7967	27	5978	1387	688	602	2677
channel_148_read_133	133	7170	6758	20	5625	816	729	317	1862
channel_148_read_132	132	2589	2487	11	2172	206	211	109	526
channel_226_read_141	141	9851	9469	11	7464	1406	981	599	2986
channel_386_read_24	24	3155	3236	29	2687	321	147	228	696
channel_112_read_90	90	9720	10245	77	7234	1839	647	1172	3658
channel_469_read_156	156	1316	1312	12	1110	127	79	75	281
channel_496_read_27	27	4780	4685	13	3896	550	334	239	1123
channel_510_read_127	127	13074	13226	60	10724	1552	798	950	3300
channel_421_read_57	57	11279	11050	888	7182	2913	1184	955	5052
channel_253_read_28	28	7241	6944	42	5869	748	624	327	1699
channel_491_read_222	222	5018	4850	7	4237	409	372	204	985
channel_491_read_224	224	8802	8415	17	7418	652	732	345	1729
channel_268_read_149	149	7338	6971	4118	5372	1167	799	432	2398
channel_55_read_217	217	2325	2303	23	1939	232	154	132	518
channel_282_read_23	23	10665	10441	16	8119	1602	944	720	3266
channel_195_read_243	243	3501	3444	7	2827	437	237	180	854
channel_309_read_97	97	7856	7670	7414	6056	1054	746	560	2360
channel_253_read_54	54	11326	11063	26	9142	1319	865	602	2786
channel_378_read_47	47	9897	9593	7	8340	824	733	429	1986
channel_309_read_92	92	9219	9103	22	6794	1575	850	734	3159
channel_55_read_237	237	4903	4549	19669	2980	1257	666	312	2235
channel_445_read_203	203	12651	12514	4956	8015	3368	1268	1131	5767
channel_35_read_135	135	5751	5535	45	4701	577	473	257	1307
channel_156_read_178	178	1784	1618	18	1254	289	241	75	605
channel_427_read_37	37	7773	7439	102	5923	1097	753	419	2269
channel_442_read_148	148	5664	5415	8	4659	501	504	255	1260
channel_231_read_90	90	1076	1319	4405	828	216	32	275	523
channel_156_read_71	71	5551	5849	28	4541	737	273	571	1581
channel_302_read_115	115	1535	1766	5490	1061	422	52	283	757
channel_361_read_51	51	8741	8179	14	5479	2109	1153	591	3853
channel_47_read_128	128	5545	5271	18	4373	648	524	250	1422
channel_156_read_78	78	5209	5242	35	4423	468	318	351	1137
channel_85_read_87	87	15644	15637	29	11602	2754	1288	1281	5323
channel_47_read_124	124	3822	3861	66	2607	883	332	371	1586
channel_47_read_122	122	4931	4915	17	3661	868	402	386	1656
channel_319_read_198	198	7121	6875	17	5807	686	628	382	1696
channel_356_read_109	109	11519	10842	57	7278	2757	1484	807	5048
channel_398_read_138	138	9798	9539	31	7819	1152	827	568	2547
channel_319_read_204	204	909	894	19	777	67	65	50	182
channel_319_read_202	202	2469	2333	7	2073	167	229	93	489
channel_350_read_90	90	15892	16480	51	13407	1669	816	1404	3889
channel_67_read_26	26	9429	9384	16	7984	831	614	569	2014
channel_426_read_170	170	9476	9255	33	8199	642	635	414	1691
channel_506_read_220	220	6898	7999	2	5276	1358	264	1365	2987
channel_301_read_48	48	11238	11731	13	8767	1849	622	1115	3586
channel_270_read_179	179	4662	4556	47	3842	453	367	261	1081
channel_301_read_43	43	7724	9136	79	5694	1698	332	1744	3774
channel_301_read_42	42	1635	1531	19	1335	138	162	58	358
channel_217_read_234	234	1224	1279	32	868	276	80	135	491
channel_403_read_237	237	2427	2740	2449	1692	566	169	482	1217
channel_473_read_76	76	2247	2171	22	1614	388	245	169	802
channel_475_read_239	239	8299	8238	245	6182	1417	700	639	2756
channel_476_read_6	6	5596	5465	71	4534	618	444	313	1375
channel_274_read_205	205	8890	8499	10	7260	838	792	401	2031
channel_183_read_205	205	7083	6887	47	5996	604	483	287	1374
channel_55_read_155	155	7893	7801	44	6287	1019	587	495	2101
channel_359_read_80	80	4255	4161	10	3364	554	337	243	1134
channel_479_read_166	166	4643	4639	42	3814	539	290	286	1115
channel_282_read_39	39	1730	1708	11	1217	354	159	137	650
channel_416_read_103	103	8763	8790	29	6979	1191	593	620	2404
channel_248_read_141	141	1138	1122	62	960	110	68	52	230
channel_183_read_147	147	4763	5543	117	3517	1025	221	1001	2247
channel_292_read_215	215	3874	4061	56	2957	688	229	416	1333
channel_183_read_141	141	6179	5734	256	4540	911	728	283	1922
channel_315_read_19	19	9801	9386	15	8042	953	806	391	2150
channel_464_read_205	205	9372	11066	683	7094	1899	379	2073	4351
channel_46_read_111	111	4216	3998	3	3238	553	425	207	1185
channel_317_read_63	63	4091	4036	15	3016	721	354	299	1374
channel_195_read_137	137	1593	1519	45	1133	268	192	118	578
channel_390_read_88	88	3763	3633	44	3033	429	301	171	901
channel_494_read_114	114	4151	3980	24	3546	268	337	166	771
channel_382_read_63	63	12612	12599	42	9664	1891	1057	1044	3992
channel_259_read_32	32	1142	1425	1266	865	237	40	323	600
channel_195_read_340	340	5944	6001	79	4956	621	367	424	1412
channel_372_read_63	63	3296	3203	29	2675	379	242	149	770
channel_104_read_73	73	2415	2395	7	2021	244	150	130	524
channel_104_read_72	72	7575	7588	57	5718	1297	560	573	2430
channel_354_read_41	41	11298	10433	64	7065	2690	1543	678	4911
channel_426_read_93	93	3365	3324	1705	2105	923	337	296	1556
channel_476_read_125	125	6258	6800	9	4832	1136	290	832	2258
channel_495_read_71	71	4565	4385	27	3829	368	368	188	924
channel_473_read_63	63	6314	6369	19	4650	1135	529	584	2248
channel_311_read_5	5	16478	15933	109	10504	4169	1805	1260	7234
channel_290_read_53	53	4403	4971	283	3118	1082	203	771	2056
channel_373_read_1	1	9048	8998	9	7352	1092	604	554	2250
channel_476_read_128	128	2682	2648	62	2068	383	231	197	811
channel_477_read_66	66	10098	10237	133	7680	1651	767	906	3324
channel_394_read_118	118	9875	9736	46	7599	1446	830	691	2967
channel_158_read_52	52	8498	8939	80	6327	1617	554	995	3166
channel_156_read_102	102	10452	10472	17	9046	809	597	617	2023
channel_204_read_2	2	14099	14138	195	9048	3691	1360	1399	6450
channel_489_read_258	258	1770	1698	34	1399	195	176	104	475
channel_298_read_182	182	1694	1746	99	1225	350	119	171	640
channel_270_read_52	52	5941	5850	66	4540	914	487	396	1797
channel_386_read_22	22	13028	13163	648	10816	1493	719	854	3066
channel_415_read_68	68	6119	5933	48	5043	562	514	328	1404
channel_195_read_349	349	3275	3297	36	2814	268	193	215	676
channel_301_read_156	156	2675	2633	23	2312	216	147	105	468
channel_54_read_99	99	3307	3115	31	2550	401	356	164	921
channel_301_read_154	154	2497	2388	11	2115	186	196	87	469
channel_138_read_186	186	1572	1539	9	1332	134	106	73	313
channel_223_read_24	24	9709	9127	77	7384	1259	1066	484	2809
channel_270_read_176	176	7442	7250	25	6122	722	598	406	1726
channel_270_read_175	175	2888	2779	226	2184	426	278	169	873
channel_195_read_346	346	2364	2507	26	2028	240	96	239	575
channel_406_read_202	202	5923	5642	30	4750	598	575	294	1467
channel_287_read_187	187	1430	1593	397	1081	280	69	232	581
channel_419_read_105	105	8248	7995	43	7186	504	558	305	1367
channel_402_read_61	61	6367	5980	214	4077	1468	822	435	2725
channel_416_read_31	31	9677	10877	12999	6647	2356	674	1874	4904
channel_387_read_293	293	4956	4856	0	3888	655	413	313	1381
channel_404_read_33	33	4266	4238	64	3339	589	338	310	1237
channel_259_read_54	54	1591	1703	16	1206	301	84	196	581
channel_290_read_38	38	6299	6472	52	4550	1255	494	667	2416
channel_275_read_47	47	11494	12740	57	9251	1784	459	1705	3948
channel_489_read_246	246	7790	7552	5	6356	757	677	439	1873
channel_479_read_10	10	6617	6968	1240	4281	1796	540	891	3227
channel_442_read_201	201	7169	6897	55	5861	697	611	339	1647
channel_442_read_206	206	10325	10078	489	7675	1751	899	652	3302
channel_193_read_138	138	5429	5408	15	4263	758	408	387	1553
channel_218_read_159	159	1446	1499	820	1164	182	100	153	435
channel_141_read_36	36	6954	6946	23	5341	1076	537	529	2142
channel_141_read_37	37	14998	14374	10	11921	1728	1349	725	3802
channel_432_read_199	199	1893	1859	33	1389	318	186	152	656
channel_476_read_202	202	4014	3816	66	3100	483	431	233	1147
channel_472_read_187	187	3383	3557	278	2526	649	208	382	1239
channel_160_read_105	105	10168	10458	17	7696	1724	748	1038	3510
channel_314_read_94	94	4868	4628	40	4142	334	392	152	878
channel_472_read_181	181	11079	11436	12	8300	2052	727	1084	3863
channel_491_read_185	185	8865	8371	2	7373	679	813	319	1811
channel_505_read_302	302	2074	2232	16	1671	309	94	252	655
channel_319_read_92	92	2412	2514	48	2008	278	126	228	632
channel_314_read_227	227	11275	11122	10	8373	1978	924	771	3673
channel_10_read_227	227	4194	4077	14	3374	475	345	228	1048
channel_274_read_152	152	8374	8168	40	6648	1034	692	486	2212
channel_217_read_293	293	4983	4976	184	3409	1075	499	492	2066
channel_140_read_1	1	3085	3139	30	2402	470	213	267	950
channel_498_read_97	97	1848	1725	31	1450	204	194	71	469
channel_471_read_143	143	8768	8350	5	7262	780	726	308	1814
channel_2_read_155	155	5334	5180	30	4501	423	410	256	1089
channel_287_read_266	266	448	520	2658	327	100	21	93	214
channel_268_read_109	109	2338	2406	257	1645	495	198	266	959
channel_503_read_159	159	7576	7785	41	6137	978	461	670	2109
channel_354_read_8	8	18130	18666	25	15971	1383	776	1312	3471
channel_166_read_89	89	5041	5437	105	4100	681	260	656	1597
channel_129_read_163	163	4180	4054	12	3450	396	334	208	938
channel_370_read_55	55	8700	8578	8	6871	1155	674	552	2381
channel_129_read_161	161	6317	5824	276	3938	1491	888	395	2774
channel_373_read_225	225	5940	5796	12	4799	654	487	343	1484
channel_330_read_265	265	2426	2446	3	2064	228	134	154	516
channel_354_read_2	2	1941	1943	40	1701	145	95	97	337
channel_509_read_69	69	11679	10682	14586	8449	1723	1507	510	3740
channel_285_read_140	140	7122	7259	29	5838	849	435	572	1856
channel_359_read_97	97	7462	7165	13	5925	865	672	375	1912
channel_130_read_136	136	3043	2963	26	2554	262	227	147	636
channel_441_read_6	6	12907	12682	163	10403	1548	956	731	3235
channel_397_read_88	88	6944	7210	115	5379	1106	459	725	2290
channel_490_read_149	149	4183	4125	1	3354	534	295	237	1066
channel_282_read_65	65	1824	1708	35	1359	248	217	101	566
channel_397_read_85	85	2926	3123	83	2117	619	190	387	1196
channel_267_read_107	107	1937	2413	84	1552	306	79	555	940
channel_267_read_104	104	7333	8070	48	6172	886	275	1012	2173
channel_277_read_19	19	9162	9057	96	7030	1424	708	603	2735
channel_374_read_92	92	6553	6123	840	3974	1692	887	457	3036
channel_476_read_196	196	3128	2876	34	2531	258	339	87	684
channel_441_read_31	31	7824	7472	86	5862	1218	744	392	2354
channel_409_read_128	128	5855	5792	121	4389	932	534	471	1937
channel_489_read_65	65	4062	4017	51	3361	417	284	239	940
channel_55_read_115	115	5502	5226	6	4518	488	496	220	1204
channel_55_read_117	117	7635	7369	84	6198	830	607	341	1778
channel_19_read_74	74	7733	7739	61	6027	1131	575	581	2287
channel_415_read_94	94	10172	9725	58	8434	871	867	420	2158
channel_158_read_85	85	14040	14674	100	10714	2417	909	1543	4869
channel_50_read_119	119	2690	2609	89	2072	385	233	152	770
channel_85_read_36	36	3925	3592	1549	2445	893	587	254	1734
channel_287_read_230	230	7337	6838	19	5930	657	750	251	1658
channel_287_read_231	231	8795	8417	32	7380	677	738	360	1775
channel_419_read_83	83	3794	3546	30	2959	416	419	171	1006
channel_319_read_242	242	5592	5585	24	4594	607	391	384	1382
channel_370_read_129	129	8474	8281	14	6795	1031	648	455	2134
channel_63_read_221	221	6150	6458	97	4420	1264	466	774	2504
channel_319_read_247	247	9136	8763	13	7099	1169	868	495	2532
channel_210_read_137	137	6419	6433	1397	4581	1301	537	551	2389
channel_263_read_84	84	4221	3968	28	3567	266	388	135	789
channel_85_read_46	46	12979	12637	13	10468	1513	998	656	3167
channel_393_read_45	45	665	755	851	473	165	27	117	309
channel_206_read_57	57	7874	7978	32	6368	983	523	627	2133
channel_319_read_146	146	3150	2963	17	2536	317	297	110	724
channel_50_read_184	184	3536	3375	11	2752	438	346	185	969
channel_463_read_70	70	12290	14725	955	9168	2690	432	2867	5989
channel_445_read_272	272	6096	6054	22	5212	507	377	335	1219
channel_42_read_250	250	3309	3497	44	2810	349	150	338	837
channel_406_read_66	66	21742	20282	94	13579	5219	2944	1484	9647
channel_42_read_256	256	4304	4198	4	3641	380	283	177	840
channel_292_read_121	121	7999	7746	21	6659	723	617	364	1704
channel_427_read_65	65	5120	4949	81	4042	618	460	289	1367
channel_400_read_23	23	3955	3389	11434	2378	864	713	147	1724
channel_400_read_252	252	5382	5206	24	4458	503	421	245	1169
channel_461_read_187	187	2456	2375	10	1630	532	294	213	1039
channel_406_read_46	46	7726	7401	16	6300	774	652	327	1753
channel_480_read_136	136	8064	7397	5583	5128	1801	1135	468	3404
channel_442_read_28	28	700	646	8613	443	152	105	51	308
channel_498_read_114	114	2489	2407	120	1928	337	224	142	703
channel_470_read_281	281	4277	4820	3342	2929	1130	218	761	2109
channel_505_read_353	353	7264	7210	22	6182	628	454	400	1482
channel_253_read_118	118	6937	6604	31	5644	722	571	238	1531
channel_353_read_67	67	4132	4252	37	3063	788	281	401	1470
channel_183_read_101	101	10536	11239	18	7683	2216	637	1340	4193
channel_505_read_296	296	4829	4608	11	4074	382	373	152	907
channel_311_read_97	97	10422	11038	450	7444	2238	740	1356	4334
channel_311_read_95	95	5643	5747	13	4174	1053	416	520	1989
channel_89_read_53	53	5745	6252	942	3903	1471	371	878	2720
channel_317_read_24	24	8076	8385	22	6885	833	358	667	1858
channel_309_read_174	174	6235	6012	7	5029	653	553	330	1536
channel_146_read_36	36	3013	2866	62	2521	251	241	94	586
channel_319_read_243	243	8928	8705	38	7194	987	747	524	2258
channel_143_read_77	77	3296	3235	17	2640	386	270	209	865
channel_502_read_55	55	5467	4985	32	3936	819	712	230	1761
channel_466_read_44	44	3069	2957	12	2509	285	275	163	723
channel_259_read_72	72	2314	2419	26	1705	444	165	270	879
channel_290_read_83	83	4666	4559	13	3709	604	353	246	1203
channel_174_read_151	151	5556	5403	29	4736	415	405	252	1072
channel_174_read_152	152	5694	5483	4	4577	661	456	245	1362
channel_477_read_124	124	6108	5804	35	4757	756	595	291	1642
channel_52_read_118	118	1562	1756	5266	1067	390	105	299	794
channel_154_read_113	113	3288	3067	4	2594	337	357	136	830
channel_46_read_99	99	5662	5544	186	4106	1048	508	390	1946
channel_274_read_232	232	4712	4272	51	3556	560	596	156	1312
channel_285_read_56	56	5840	6108	105	4577	933	330	598	1861
channel_387_read_124	124	5859	5737	50	4109	1177	573	451	2201
channel_92_read_104	104	15430	14669	19	12285	1689	1456	695	3840
channel_316_read_170	170	1768	1864	70	1549	149	70	166	385
channel_290_read_15	15	11315	10667	9	7235	2719	1361	713	4793
channel_46_read_201	201	3133	3056	35	2505	378	250	173	801
channel_248_read_67	67	3712	3537	48	2957	409	346	171	926
channel_306_read_91	91	9682	11674	710	7155	2181	346	2338	4865
channel_394_read_235	235	6397	6204	11	5604	341	452	259	1052
channel_292_read_265	265	1070	1029	37	886	85	99	58	242
channel_18_read_120	120	2869	2820	175	2017	560	292	243	1095
channel_104_read_88	88	8135	7766	20	6849	621	665	296	1582
channel_135_read_34	34	8516	8983	62	6458	1534	524	991	3049
channel_480_read_215	215	4100	3970	81	3251	482	367	237	1086
channel_394_read_234	234	5464	5329	32	4547	507	410	275	1192
channel_370_read_86	86	775	832	250	566	171	38	95	304
channel_46_read_140	140	4687	4939	17	3686	704	297	549	1550
channel_473_read_192	192	3331	3316	33	2697	375	259	244	878
channel_472_read_232	232	1944	2219	47	1550	322	72	347	741
channel_4_read_9	9	8147	8778	15	6345	1416	386	1017	2819
channel_195_read_262	262	3817	3855	29	3362	279	176	214	669
channel_195_read_148	148	4426	4503	109	3307	772	347	424	1543
channel_195_read_260	260	3520	3476	15	3058	238	224	180	642
channel_143_read_7	7	11743	11627	4	9253	1629	861	745	3235
channel_473_read_198	198	4966	4907	22	3979	602	385	326	1313
channel_505_read_313	313	5891	5565	18	4856	514	521	195	1230
channel_270_read_131	131	4181	4089	8	3437	440	304	212	956
channel_294_read_107	107	1827	1790	24	1594	117	116	79	312
channel_201_read_15	15	6530	7223	285	4974	1242	314	1007	2563
channel_10_read_56	56	5389	5388	77	4280	761	348	347	1456
channel_314_read_228	228	2750	2676	6	2089	398	263	189	850
channel_323_read_15	15	17605	17606	22	14437	2093	1075	1076	4244
channel_386_read_85	85	3109	3318	9	2247	652	210	419	1281
channel_491_read_164	164	2207	2107	11	1743	261	203	103	567
channel_314_read_223	223	1278	1289	19	1011	177	90	101	368
channel_482_read_126	126	8109	8015	209	6407	1053	649	555	2257
channel_201_read_243	243	5620	5512	36	4579	624	417	309	1350
channel_160_read_80	80	11198	10813	8	9239	1054	905	520	2479
channel_201_read_246	246	7764	7640	2	6535	659	570	446	1675
channel_226_read_58	58	9162	9548	21	7058	1525	579	965	3069
channel_300_read_86	86	3358	3235	13	2811	306	241	118	665
channel_499_read_42	42	4233	4160	20	3070	765	398	325	1488
channel_467_read_107	107	8457	8113	19	7297	546	614	270	1430
channel_319_read_64	64	5852	6654	3890	4144	1413	295	1097	2805
channel_193_read_116	116	2123	2047	108	1640	296	187	111	594
channel_287_read_213	213	1589	1575	88	1186	274	129	115	518
channel_139_read_164	164	8733	8232	4	7207	670	856	355	1881
channel_316_read_64	64	3295	3095	11	2775	208	312	112	632
channel_3_read_110	110	2603	2536	12	1891	464	248	181	893
channel_374_read_0	0	1126	1117	12	930	131	65	56	252
channel_217_read_297	297	6943	6860	12	5849	642	452	369	1463
channel_10_read_226	226	3582	3530	32	2929	384	269	217	870
channel_3_read_118	118	4753	4697	14	3663	695	395	339	1429
channel_405_read_93	93	1775	1926	1275	1192	486	97	248	831
channel_472_read_32	32	2883	2901	579	2205	435	243	261	939
channel_498_read_116	116	3841	3746	24	3083	442	316	221	979
channel_130_read_172	172	4759	4937	88	3544	923	292	470	1685
channel_174_read_202	202	7033	6999	58	5894	696	443	409	1548
channel_499_read_38	38	4758	4823	6	3575	830	353	418	1601
channel_321_read_45	45	13924	13404	14	11511	1309	1104	584	2997
channel_297_read_147	147	4361	4102	33	3568	360	433	174	967
channel_382_read_154	154	6584	6405	24	5349	722	513	334	1569
channel_497_read_71	71	3298	3127	28	2558	422	318	147	887
channel_431_read_27	27	6902	6399	2325	4283	1645	974	471	3090
channel_283_read_37	37	3893	4241	5	3243	526	124	472	1122
channel_503_read_199	199	689	692	54	571	77	41	44	162
channel_482_read_14	14	10161	9799	64	8215	1081	865	503	2449
channel_34_read_160	160	6307	6077	574	4003	1551	753	523	2827
channel_85_read_75	75	15765	15758	4097	10701	3586	1478	1471	6535
channel_483_read_4	4	7763	7559	68	6389	781	593	389	1763
channel_479_read_163	163	2930	2774	50	2301	360	269	113	742
channel_481_read_2	2	3300	3217	22	2784	272	244	161	677
channel_406_read_99	99	6309	6118	70	4949	804	556	365	1725
channel_475_read_76	76	2429	2437	332	1794	412	223	231	866
channel_503_read_195	195	1229	1611	296	1094	121	14	396	531
channel_354_read_149	149	3156	3062	46	2447	409	300	206	915
channel_303_read_99	99	1437	1637	4880	1017	348	72	272	692
channel_18_read_69	69	3934	3897	31	3251	422	261	224	907
channel_327_read_129	129	5173	4912	19	3708	845	620	359	1824
channel_283_read_102	102	4149	4349	20	3297	609	243	443	1295
channel_137_read_106	106	7675	7360	40	6410	630	635	320	1585
channel_419_read_149	149	4019	3959	41	3490	283	246	186	715
channel_63_read_238	238	4306	4197	27	3357	548	401	292	1241
channel_50_read_205	205	11032	10505	370	6777	2898	1357	830	5085
channel_217_read_242	242	9853	9599	2	7895	1138	820	566	2524
channel_466_read_65	65	3382	3228	14	2649	395	338	184	917
channel_18_read_62	62	4847	4662	5	3784	659	404	219	1282
channel_510_read_116	116	11954	11958	29	10485	822	647	651	2120
channel_230_read_152	152	5144	6225	461	4020	966	158	1239	2363
channel_2_read_111	111	6288	6151	633	4036	1596	656	519	2771
channel_403_read_267	267	1059	1026	65	683	257	119	86	462
channel_330_read_143	143	14273	13635	175	11317	1678	1278	640	3596
channel_35_read_118	118	8038	7696	12	6616	740	682	340	1762
channel_396_read_27	27	2548	2505	37	2207	178	163	120	461
channel_104_read_138	138	4262	4087	2	3642	281	339	164	784
channel_287_read_169	169	8301	7882	50	6713	797	791	372	1960
channel_268_read_70	70	4513	5198	1782	3254	1033	226	911	2170
channel_465_read_10	10	8334	10253	2110	6514	1584	236	2155	3975
channel_400_read_251	251	2179	2079	6	1814	175	190	90	455
channel_505_read_340	340	3986	4245	59	3220	561	205	464	1230
channel_489_read_26	26	7694	7522	18	6068	999	627	455	2081
channel_479_read_116	116	5035	5135	57	4173	580	282	382	1244
channel_143_read_111	111	6979	6768	28	5785	669	525	314	1508
channel_217_read_143	143	7655	7678	2	5634	1374	647	670	2691
channel_479_read_113	113	3395	3239	20	2692	395	308	152	855
channel_277_read_136	136	3516	3384	25	3045	218	253	121	592
channel_277_read_137	137	8146	8220	501	6539	1051	556	630	2237
channel_300_read_88	88	7049	6872	5	6006	543	500	323	1366
channel_306_read_50	50	2533	2556	54	2091	300	142	165	607
channel_192_read_23	23	9592	9988	238	7623	1451	518	914	2883
channel_472_read_231	231	1599	1598	78	1241	234	124	123	481
channel_394_read_237	237	8296	8509	9	6250	1470	576	789	2835
channel_464_read_142	142	3698	3688	14	3000	442	256	246	944
channel_275_read_287	287	6139	6037	12	5257	479	403	301	1183
channel_300_read_81	81	5896	5900	39	5164	418	314	318	1050
channel_451_read_127	127	6060	5995	91	4756	829	475	410	1714
channel_297_read_145	145	1962	2327	268	1499	393	70	435	898
channel_445_read_24	24	9037	8826	15	7615	810	612	401	1823
channel_431_read_82	82	9632	9424	33	7870	1085	677	469	2231
channel_472_read_245	245	3269	3071	20	2463	451	355	157	963
channel_387_read_264	264	6367	6075	57	5164	624	579	287	1490
channel_476_read_267	267	9075	9105	324	7065	1310	700	730	2740
channel_489_read_222	222	2474	2386	11	2058	227	189	101	517
